	gene_id	gene_type	logFC	AveExpr
16684	ENSG00000233006.7	processed_transcript	-0.0428163752742668	-0.207194396138789
3506	ENSG00000163568.14	protein_coding	0.0329175700805208	-1.421758295
16069	ENSG00000251450.1	antisense	-0.0555517890139112	1.102532199
5673	ENSG00000198399.14	protein_coding	0.0432959368499043	0.871522108801978
9631	ENSG00000223791.1	antisense	0.0506257838798057	7.865828745
6926	ENSG00000115041.12	protein_coding	-0.031084771496026	0.780098030139422
347	ENSG00000199562.1	snRNA	-0.0617954340810734	5.539032213
669	ENSG00000233069.1	antisense	0.0377235604302341	0.208329856932638
17168	ENSG00000199047.3	miRNA	0.0341395994027198	6.070237333
400	ENSG00000275915.1	misc_RNA	0.060560087963817	3.892774408
11975	ENSG00000284862.1	protein_coding	-0.0608622202377013	5.184745655
12313	ENSG00000225822.4	antisense	0.0334391271319193	1.819105983
14838	ENSG00000247130.2	antisense	0.0320104920562393	-1.222199742
4070	ENSG00000270994.1	processed_pseudogene	-0.032484384475169	1.205624067
16489	ENSG00000232916.1	processed_pseudogene	-0.0609460835707899	5.969291639
9060	ENSG00000263641.1	miRNA	-0.0453342326554732	9.758760645
6935	ENSG00000144010.9	protein_coding	-0.0457956740130032	4.900515831
3810	ENSG00000235378.2	processed_pseudogene	-0.0641480152961266	4.154819991
5077	ENSG00000224783.1	processed_pseudogene	-0.0485087994797029	9.174674449
16170	ENSG00000250555.2	antisense	-0.0643771272380291	4.196195029
753	ENSG00000285802.1	lincRNA	-0.0517601903844304	7.898274052
12341	ENSG00000227375.5	antisense	0.0354947520398641	1.360637756
10018	ENSG00000284672.1	protein_coding	-0.0589032848019417	4.225345698
9494	ENSG00000233252.1	processed_pseudogene	0.0519892843547185	0.708214073759893
5113	ENSG00000054277.13	protein_coding	-0.0503799701540267	9.275952433
1162	ENSG00000196182.10	protein_coding	0.0548657428961806	0.678017437884315
14874	ENSG00000281652.1	unprocessed_pseudogene	0.0468524204498467	-0.996900226748863
13146	ENSG00000134852.14	protein_coding	0.0386063788100312	3.556950794
6281	ENSG00000278523.1	misc_RNA	0.0706214755277714	4.812152956
9982	ENSG00000211456.10	protein_coding	0.0384298035475013	4.945743847
18883	ENSG00000156564.8	protein_coding	0.0514791859987236	1.857942309
1210	ENSG00000212541.1	snRNA	-0.0421092317566036	2.021352535
5058	ENSG00000266262.1	miRNA	0.0357198968385835	2.427919261
12440	ENSG00000013810.18	protein_coding	0.0447372702442902	2.547746272
4559	ENSG00000212187.1	snoRNA	-0.0326687368409942	-0.978161474262404
11859	ENSG00000207114.1	snRNA	0.0550805352220606	4.123360227
3866	ENSG00000251943.1	snRNA	-0.0309839969706968	0.564588104391813
13728	ENSG00000252548.1	snRNA	-0.0451686530647664	3.807537431
5215	ENSG00000228982.1	unprocessed_pseudogene	0.0356925527407262	1.006680921
3534	ENSG00000158714.10	protein_coding	0.0484900976067364	0.761741007644098
9560	ENSG00000264354.1	miRNA	-0.060633966294264	7.711618884
18219	ENSG00000026950.16	protein_coding	-0.0607783559750225	7.450214437
10106	ENSG00000207605.3	miRNA	-0.0308532135548129	0.35329431408944
2691	ENSG00000163399.15	protein_coding	-0.0455028029856356	3.952615965
4058	ENSG00000207472.1	snRNA	0.0310624443307762	-1.093200544
3497	ENSG00000197403.4	protein_coding	0.0586654584816655	3.443533538
5112	ENSG00000117009.11	protein_coding	-0.0450641401714977	-0.148284128807384
14774	ENSG00000251230.5	lincRNA	-0.0431785928834525	-1.023188839
16472	ENSG00000249249.1	antisense	-0.0436406452864524	-0.123418915146404
12064	ENSG00000284917.1	protein_coding	0.0608363395958332	2.420867319
16581	ENSG00000248600.1	lincRNA	0.0529217594352782	4.576826318
7162	ENSG00000224061.1	processed_pseudogene	-0.0428764809891113	6.210054828
10923	ENSG00000270880.1	processed_pseudogene	-0.0484028882113576	1.722016621
14347	ENSG00000248210.1	lincRNA	0.031776519436546	5.561521185
13576	ENSG00000201633.1	misc_RNA	-0.0598561989713022	2.690583461
14714	ENSG00000249460.1	lincRNA	-0.0311565933847869	-1.475462397
2207	ENSG00000212459.1	snRNA	-0.0608026293910211	2.799510188
2316	ENSG00000233907.1	lincRNA	-0.0343502300384502	0.374384323084232
1696	ENSG00000235741.1	lincRNA	-0.0415466087723396	4.31607984
15010	ENSG00000250974.2	lincRNA	0.0410812017000585	2.16682289
5006	ENSG00000173726.10	protein_coding	0.0489383559637818	4.691201627
3880	ENSG00000117592.8	protein_coding	-0.0322472309646345	0.269802714364944
5308	ENSG00000242529.1	processed_pseudogene	0.0421025017681472	8.899780687
6642	ENSG00000225045.1	processed_pseudogene	-0.0464107834884676	1.618172893
18627	ENSG00000213676.12	protein_coding	-0.0378357123280544	0.403668575141666
16933	ENSG00000284325.1	miRNA	0.0491971251813639	3.87675612
14553	ENSG00000248645.1	unprocessed_pseudogene	0.0322249682621682	-1.168039405
355	ENSG00000241563.3	protein_coding	0.0312304962666755	-1.23539685
8590	ENSG00000204196.5	processed_pseudogene	-0.0622845120086269	5.193463815
12099	ENSG00000265470.1	miRNA	-0.0524891284293741	7.059588906
15538	ENSG00000212561.1	snRNA	-0.0306512462946102	1.307248968
5607	ENSG00000200763.1	snRNA	0.0495735938913299	3.775359935
11786	ENSG00000114209.14	protein_coding	-0.0356373019585944	6.111281539
12421	ENSG00000212458.1	snoRNA	0.0457783598843814	2.639794362
5751	ENSG00000138085.16	protein_coding	-0.0620158551803659	4.507907646
3958	ENSG00000201347.1	rRNA_pseudogene	0.0463456770159279	2.856234884
2665	ENSG00000227970.1	unitary_pseudogene	-0.0579595390128655	7.246752945
16522	ENSG00000206786.1	snRNA	-0.0428372866290974	-0.394035538701673
6039	ENSG00000277809.1	misc_RNA	0.0574533845015583	1.163728476
11704	ENSG00000243675.1	processed_pseudogene	-0.0310607671640199	-1.083663496
11652	ENSG00000163655.15	protein_coding	0.0346495269596796	2.290611661
18491	ENSG00000237923.1	lincRNA	0.0604721168764956	5.224808045
18493	ENSG00000237775.1	antisense	0.0331062954942535	-0.0784538304175441
18753	ENSG00000216636.1	processed_pseudogene	-0.039718686555734	0.498974474307573
15104	ENSG00000251548.1	processed_pseudogene	-0.0483908741282374	5.028138122
21	ENSG00000273874.1	miRNA	-0.0658880693971792	5.142880009
6532	ENSG00000279070.2	lincRNA	0.0587212907474582	2.564810328
15835	ENSG00000183474.15	protein_coding	0.0358739618182698	4.089036597
7956	ENSG00000054219.10	protein_coding	0.0319845133285609	-1.251966584
16430	ENSG00000251076.1	antisense	-0.0459579953900193	3.327642149
6187	ENSG00000240401.8	antisense	0.0524420300071888	8.902428489
12021	ENSG00000078081.7	protein_coding	0.0444370491378075	0.511202744079603
8481	ENSG00000162972.10	protein_coding	-0.0360478247931442	-0.519728387690227
13737	ENSG00000249065.2	transcribed_processed_pseudogene	0.0490029808069633	8.622452084
6871	ENSG00000265897.2	processed_pseudogene	-0.0587240156095486	6.031548228
1885	ENSG00000172410.4	protein_coding	0.0306914651390991	-0.938065606614914
2750	ENSG00000203859.9	protein_coding	-0.0527850011292213	5.732407682
3987	ENSG00000162782.15	protein_coding	-0.0572774613366157	5.668677129
12355	ENSG00000273375.1	lincRNA	-0.0340619898087388	1.955362455
2776	ENSG00000265808.3	protein_coding	-0.0572627340539169	6.638678188
15423	ENSG00000270558.1	processed_pseudogene	-0.058563370366917	5.755296781
2896	ENSG00000131788.15	protein_coding	0.0304389404681952	1.581609854
10534	ENSG00000113805.8	protein_coding	0.0629392233052715	5.957985954
8599	ENSG00000178562.17	protein_coding	-0.0349127613227347	1.447114819
8255	ENSG00000271401.1	lincRNA	0.0362941994130747	-0.205028290389862
4544	ENSG00000223649.1	lincRNA	-0.0508429473599226	0.980653549317405
16838	ENSG00000212460.1	snRNA	0.0369977459615959	3.318724554
7317	ENSG00000169607.12	protein_coding	0.0671920080678204	5.358712032
3074	ENSG00000276103.1	snRNA	-0.0621828233495004	6.794784532
5430	ENSG00000231083.1	lincRNA	-0.0542830585968315	8.745424627
12575	ENSG00000251615.3	lincRNA	-0.0313209389680439	-1.271593471
2314	ENSG00000230434.2	lincRNA	-0.0546358047155752	-1.930300479
17279	ENSG00000135077.8	protein_coding	0.0416872626378712	0.677118040286314
14434	ENSG00000249041.1	antisense	0.042293166362201	1.843254768
14187	ENSG00000249381.1	lincRNA	-0.0587978174168514	8.978010506
7213	ENSG00000135960.9	protein_coding	-0.0557267592559286	1.458424902
13505	ENSG00000266270.1	miRNA	0.0316597873116798	0.0755317958105992
17185	ENSG00000070814.19	protein_coding	-0.0591595839563525	2.172804262
11716	ENSG00000151967.18	protein_coding	-0.059926169230187	5.1665935
5949	ENSG00000227238.1	unitary_pseudogene	0.0399367831328624	3.53289449
14839	ENSG00000248370.1	lincRNA	0.0310351240546256	-0.572459385821164
7966	ENSG00000232337.1	processed_pseudogene	-0.0411085892533945	0.545178759105888
17436	ENSG00000249601.2	lincRNA	-0.0573176347748106	6.435860766
3032	ENSG00000261716.2	transcribed_unprocessed_pseudogene	-0.0402039155383142	2.404080261
4519	ENSG00000117595.11	protein_coding	0.0492768168275688	-0.00461667685051899
9791	ENSG00000224080.1	processed_pseudogene	0.0351935079911241	-0.643730069231121
10437	ENSG00000223409.1	processed_pseudogene	-0.0655771089189555	4.966381252
14299	ENSG00000237136.7	protein_coding	0.0317786474010583	4.313934357
7691	ENSG00000153086.13	protein_coding	0.051981367131104	3.60379637
2664	ENSG00000052723.11	protein_coding	0.034635781275429	-0.938581659037561
4745	ENSG00000229742.1	processed_pseudogene	0.0307987144542903	1.658366045
1526	ENSG00000229554.2	processed_pseudogene	0.0302981172780478	-0.37000297532734
5423	ENSG00000229405.1	processed_pseudogene	-0.0572963244748615	5.0542017
14361	ENSG00000252451.1	rRNA_pseudogene	0.0508271167511355	2.517349636
9447	ENSG00000272410.5	protein_coding	-0.0413423133823505	1.298702145
183	ENSG00000272235.1	lincRNA	0.0374977327573961	-0.628781176919338
18048	ENSG00000112183.14	protein_coding	-0.0673599317454068	4.176158381
7620	ENSG00000227661.1	unprocessed_pseudogene	-0.0327839022958422	1.14586837
3414	ENSG00000183856.10	protein_coding	-0.0405536631013443	1.252620492
3867	ENSG00000117560.7	protein_coding	-0.0381607682607421	1.648097262
7026	ENSG00000115085.13	protein_coding	-0.044695758968356	5.610520159
2593	ENSG00000284755.1	protein_coding	-0.053138405473863	9.510892345
4891	ENSG00000177788.5	bidirectional_promoter_lncRNA	0.0301778373182316	-1.138829328
9584	ENSG00000131374.14	protein_coding	-0.0470508616351113	6.59902721
8470	ENSG00000119042.16	protein_coding	0.0319209004064487	-0.541559009890577
10465	ENSG00000265355.1	miRNA	-0.0663386358210131	7.245964393
15217	ENSG00000251487.1	lincRNA	-0.0526275552636511	4.626742164
13657	ENSG00000138640.14	protein_coding	-0.0346275019527648	3.338123191
11148	ENSG00000201288.1	snRNA	0.0529345735026707	0.528188517469198
15416	ENSG00000164190.17	protein_coding	-0.0566912708951897	4.466572921
5094	ENSG00000224359.2	antisense	-0.0580101276663659	4.62446479
5026	ENSG00000235761.2	processed_pseudogene	-0.0375829022636784	3.566867502
10206	ENSG00000145041.15	protein_coding	-0.0377993019872503	5.292794847
8218	ENSG00000213963.6	sense_overlapping	-0.0310438215732743	-0.553098516116324
14435	ENSG00000249692.1	processed_pseudogene	0.0586497712111406	6.505378
14284	ENSG00000222594.1	misc_RNA	0.0301102900079367	1.921609321
9400	ENSG00000199815.2	snoRNA	0.0329015318495866	-0.229237516065688
14031	ENSG00000050730.15	protein_coding	0.0583307622590825	6.11104875
15167	ENSG00000250816.1	processed_pseudogene	0.0339008247107712	2.65756602
15755	ENSG00000272354.1	lincRNA	0.0667560205178089	2.125261151
9317	ENSG00000226423.1	lincRNA	-0.0603460618232167	7.755791935
6446	ENSG00000143977.13	protein_coding	-0.037489165011674	-1.087958953
9225	ENSG00000132326.11	protein_coding	0.0332437255423586	1.261388273
6551	ENSG00000115275.12	protein_coding	0.0344988774519783	-0.293764100610334
6575	ENSG00000115350.11	protein_coding	-0.0576576208669667	4.60532505
9131	ENSG00000077044.10	protein_coding	0.0569653839263656	6.803462424
13006	ENSG00000183783.6	protein_coding	0.0301251388198989	0.96877233564835
8000	ENSG00000182263.13	protein_coding	-0.0655459614244768	4.242772972
10026	ENSG00000160796.16	protein_coding	0.0344783658120831	-0.16900143733888
4334	ENSG00000159346.12	protein_coding	0.0325201522195792	0.843075556543004
8609	ENSG00000225304.1	processed_pseudogene	0.0426432482508517	0.933222250994892
16054	ENSG00000206774.1	snRNA	0.030473765582216	-1.317520337
11401	ENSG00000250161.1	processed_pseudogene	-0.0334474456897112	2.940840083
12603	ENSG00000223569.6	protein_coding	-0.0477231164358733	1.148408523
3763	ENSG00000221545.1	miRNA	-0.033559153496357	-0.906395865271402
7104	ENSG00000236525.1	sense_intronic	-0.0580301344326274	6.276594339
173	ENSG00000283259.1	antisense	-0.0390814043883718	-1.332778147
13193	ENSG00000251049.2	lincRNA	0.0490033513810879	5.720369724
5204	ENSG00000223519.8	transcribed_unitary_pseudogene	0.0342594536031682	5.856817209
8660	ENSG00000234902.6	lincRNA	0.0373164332697023	-1.058803144
18964	ENSG00000137171.14	protein_coding	-0.0586920290120844	5.19645942
7823	ENSG00000232238.1	processed_pseudogene	0.0473928464598758	5.762575959
19012	ENSG00000265439.2	misc_RNA	-0.0977973710834831	1.195647157
5327	ENSG00000236856.1	lincRNA	0.0304095501536606	0.303576637244185
9942	ENSG00000261786.1	lincRNA	0.0361489186142588	1.951809001
17799	ENSG00000228718.2	lincRNA	-0.0537473699612659	7.812134503
16273	ENSG00000145721.11	protein_coding	0.0481550398428971	4.500657146
15956	ENSG00000272040.1	lincRNA	-0.0661352071676648	4.889749801
16754	ENSG00000240250.3	misc_RNA	0.0362535997240684	-0.398389554761701
9812	ENSG00000060971.17	protein_coding	0.037176605044109	6.20262764
7144	ENSG00000231851.5	antisense	0.0363432359592659	0.0179660040393278
15204	ENSG00000269466.3	protein_coding	-0.0314637769031544	6.345014116
18614	ENSG00000204348.9	protein_coding	0.0491915685556188	1.985430012
15037	ENSG00000272049.1	lincRNA	-0.0374521680473405	1.474850753
7621	ENSG00000236590.1	unprocessed_pseudogene	-0.0554527020015133	3.083242095
18144	ENSG00000223623.1	lincRNA	-0.0578433477387927	6.750911001
3682	ENSG00000212538.2	snoRNA	0.0490986099377755	7.76394311
4543	ENSG00000198570.5	protein_coding	-0.0520540620892874	2.286786295
2721	ENSG00000198162.12	protein_coding	0.0304110970036668	0.625666608054362
17928	ENSG00000285216.1	bidirectional_promoter_lncRNA	-0.0376600695108785	3.556306424
18270	ENSG00000218069.2	processed_pseudogene	-0.0641465439451066	8.505392932
13462	ENSG00000240426.1	processed_pseudogene	0.0296147752522604	-1.298290716
596	ENSG00000074964.16	protein_coding	-0.0303811704220653	1.919953384
11270	ENSG00000196353.11	protein_coding	-0.0522683427858005	1.447997509
14016	ENSG00000250392.2	lincRNA	0.034472632214099	-0.915953038151833
9705	ENSG00000261468.1	sense_overlapping	0.0746687691223134	5.502195655
16122	ENSG00000249792.1	lincRNA	0.0365516504314803	3.901076528
5713	ENSG00000214465.3	processed_pseudogene	-0.0536253702272432	5.572835289
5119	ENSG00000196289.7	protein_coding	-0.0456207613658374	3.339549637
15114	ENSG00000248131.5	lincRNA	-0.0628567158266307	2.585212857
267	ENSG00000049245.12	protein_coding	-0.0337370733338477	2.340374233
15867	ENSG00000250387.2	lincRNA	0.0544003680390636	2.738620382
11462	ENSG00000244171.4	processed_pseudogene	-0.0599586308661524	3.252937455
10497	ENSG00000273461.5	lincRNA	0.0467138169382838	4.064763451
1605	ENSG00000285839.1	protein_coding	0.0316110209314109	-0.343612268497911
14297	ENSG00000249245.2	processed_pseudogene	0.0346464781590951	3.108877872
10182	ENSG00000281358.1	antisense	0.0433271363638442	3.219798338
18095	ENSG00000280989.1	lincRNA	-0.0295469145170083	0.329764917537367
6715	ENSG00000068615.18	protein_coding	0.0589619100438848	3.249911805
10581	ENSG00000240964.3	misc_RNA	-0.0442932131475745	0.463580273459015
2305	ENSG00000230427.1	antisense	-0.0317800416839463	-1.378990605
13799	ENSG00000252460.1	snRNA	0.0394198491650915	3.07655659
3143	ENSG00000203288.3	antisense	0.0459868554888666	0.354006897393239
6548	ENSG00000115274.14	protein_coding	0.0295840750945244	0.642091908058087
18889	ENSG00000124596.16	protein_coding	-0.0541269832592042	1.650953306
1073	ENSG00000162522.10	protein_coding	0.0420674237632645	2.494061026
10475	ENSG00000241665.3	misc_RNA	-0.0557720462367248	6.081475318
17891	ENSG00000218868.1	processed_pseudogene	0.0481544312327203	2.666739258
8243	ENSG00000204311.13	protein_coding	-0.0527004477616928	4.075028887
3764	ENSG00000224837.1	processed_pseudogene	-0.0298248642805578	2.571820601
18075	ENSG00000228412.8	antisense	0.0454537045539015	-1.241525086
7392	ENSG00000279227.1	TEC	-0.0612554333576838	2.831968869
13971	ENSG00000201752.1	snRNA	0.0516595447480024	-1.315857255
17702	ENSG00000146090.15	protein_coding	0.0727934860447784	6.167569714
2494	ENSG00000134243.11	protein_coding	-0.0602707077428906	2.565945153
16104	ENSG00000243385.2	processed_pseudogene	0.0317820132621833	-0.501823675152214
4541	ENSG00000236809.2	unprocessed_pseudogene	-0.0681359080939742	5.281236538
17495	ENSG00000253439.1	processed_pseudogene	0.0670369036407297	2.109778385
13319	ENSG00000251284.2	processed_pseudogene	0.0469802522778448	3.792442706
2039	ENSG00000285928.1	lincRNA	0.0633273445925255	5.082906186
13637	ENSG00000199326.1	snRNA	0.0468330331455776	2.120173407
4374	ENSG00000143839.14	protein_coding	-0.0450037580402482	6.414335863
6368	ENSG00000227293.1	lincRNA	0.0340863940893934	2.124439215
18513	ENSG00000137310.11	protein_coding	-0.0580922683821568	4.798887804
3202	ENSG00000184148.3	protein_coding	0.0374609375272774	1.402649586
6023	ENSG00000264047.2	misc_RNA	-0.0373139375861111	10.65373098
83	ENSG00000162571.13	protein_coding	0.0306399859322284	1.338533928
17894	ENSG00000279368.1	TEC	-0.04032446682203	-0.503914989327937
13041	ENSG00000170448.11	protein_coding	0.0376788368795276	4.093304774
6900	ENSG00000232502.1	processed_pseudogene	-0.0601102212858803	4.313380964
10848	ENSG00000242029.1	lincRNA	0.0471864352133994	3.3562661
3139	ENSG00000249602.1	antisense	0.0317553354658541	3.727981812
6152	ENSG00000251942.1	scaRNA	0.0447404792044023	6.19488152
3155	ENSG00000229021.2	antisense	0.0546530043005939	3.423485011
18971	ENSG00000112667.12	protein_coding	-0.0547309621694684	4.952301921
8281	ENSG00000115232.13	protein_coding	-0.0338530341690937	-0.0461184997956217
3027	ENSG00000183598.3	protein_coding	-0.0622206398438859	5.272672132
4949	ENSG00000222986.1	snRNA	-0.0328525022530129	1.702529556
8213	ENSG00000284252.1	miRNA	0.0385453807560877	0.988511167889322
11097	ENSG00000243072.1	processed_pseudogene	0.0608156844303512	3.637344939
4981	ENSG00000273367.1	antisense	-0.0517288467941642	2.736909743
15480	ENSG00000112936.18	protein_coding	0.0315422605650111	3.580508209
4880	ENSG00000183929.7	processed_pseudogene	-0.0466673651002663	1.80806819
9659	ENSG00000213872.3	processed_pseudogene	0.0412987418319385	1.670637018
12269	ENSG00000236425.1	processed_pseudogene	-0.0296748747797808	-0.293468290753134
18653	ENSG00000229391.7	transcribed_unprocessed_pseudogene	0.0500791984023968	2.242469071
8130	ENSG00000271151.1	lincRNA	-0.0381214824849841	0.191693746141887
9925	ENSG00000232375.1	unprocessed_pseudogene	-0.0552534056939483	1.577634536
13366	ENSG00000207448.1	snRNA	-0.0635748826660949	4.346250389
18440	ENSG00000204619.7	protein_coding	0.0524966015739957	3.261525177
12257	ENSG00000244314.3	misc_RNA	-0.0306052500250715	-1.233517355
8301	ENSG00000202141.1	misc_RNA	-0.0438590654098592	8.662441269
4820	ENSG00000081692.12	protein_coding	-0.0566617841244661	5.542735927
1348	ENSG00000228192.7	antisense	-0.0328814609468972	10.58986687
14782	ENSG00000250754.5	lincRNA	0.0366511414693804	1.958039541
11717	ENSG00000244040.6	antisense	0.0301840551106389	-1.33280545
676	ENSG00000235112.1	processed_pseudogene	-0.0290458573233505	-0.469610552964587
5874	ENSG00000252246.1	rRNA_pseudogene	0.0428568029286564	4.127359068
6053	ENSG00000171132.13	protein_coding	0.0624737871791467	4.149328397
11173	ENSG00000242049.1	antisense	-0.0600235061107773	4.687910206
9943	ENSG00000173769.4	protein_coding	-0.0466138754298524	5.32155275
17294	ENSG00000253519.1	antisense	0.0633781023487698	2.252968763
10071	ENSG00000164051.13	protein_coding	-0.0436020271656707	5.024271482
7373	ENSG00000235026.5	antisense	-0.0401821482678873	4.043641112
1354	ENSG00000284138.1	processed_pseudogene	0.0542801981227592	3.848046546
8558	ENSG00000212309.1	snoRNA	-0.061578156589628	3.992602824
3809	ENSG00000243051.3	misc_RNA	0.0587490991898842	1.863216024
16480	ENSG00000177879.15	protein_coding	0.0327541423718248	7.820261886
1168	ENSG00000119535.17	protein_coding	-0.0537525914606743	6.824773609
15108	ENSG00000272324.5	antisense	-0.0423081233590753	4.954150343
13647	ENSG00000285385.1	protein_coding	-0.0561533781142301	3.178837017
13109	ENSG00000173966.7	processed_pseudogene	-0.0290840567963152	-1.266313812
10792	ENSG00000239997.1	processed_pseudogene	0.0311531837497952	-0.368076085451321
2288	ENSG00000233482.1	antisense	-0.0589372604542541	6.309352139
8817	ENSG00000163466.15	protein_coding	0.0292535781003634	0.564013704973979
8352	ENSG00000228073.1	antisense	0.0295931876226149	-0.445615484738594
6493	ENSG00000278060.1	antisense	0.0365005748712916	7.431103584
1701	ENSG00000230728.1	sense_overlapping	-0.0313774881124905	-0.557287128678536
17077	ENSG00000213488.4	processed_pseudogene	-0.0613559215675455	3.696858865
510	ENSG00000271742.1	lincRNA	0.0488231332193323	0.404943101045386
3969	ENSG00000143322.19	protein_coding	-0.0506773267561391	0.606335713378322
15201	ENSG00000248160.1	processed_pseudogene	-0.0582795488264068	5.625630328
17869	ENSG00000271978.1	lincRNA	-0.0486607450531324	4.20316094
9453	ENSG00000157087.18	protein_coding	0.0699683856015543	6.021336967
17308	ENSG00000213414.3	processed_pseudogene	-0.0428550362357183	2.189041693
389	ENSG00000116663.10	protein_coding	0.0301622866324329	-0.647038172388663
597	ENSG00000236648.1	lincRNA	0.0535120638179785	6.704460316
10273	ENSG00000271137.1	processed_pseudogene	0.0290304490679648	-0.394575741438185
16182	ENSG00000255647.3	processed_transcript	-0.0589128548090118	1.497031968
655	ENSG00000284641.1	lincRNA	0.0430977289540966	4.523589079
18708	ENSG00000236104.2	protein_coding	0.0717396713813353	3.441275076
2585	ENSG00000121933.18	protein_coding	-0.0307222718502194	3.505856375
12634	ENSG00000242034.1	processed_pseudogene	-0.029220326399975	-0.83109577162051
18820	ENSG00000124772.11	protein_coding	0.0324350921737822	0.722477393020975
18815	ENSG00000213500.3	processed_pseudogene	-0.0539555716489153	6.702803618
2917	ENSG00000276509.1	lincRNA	0.0627223920366604	2.252255813
6024	ENSG00000219391.1	processed_pseudogene	0.0295562519391441	2.874454331
8187	ENSG00000283880.1	miRNA	-0.0515027818742215	3.404395352
12326	ENSG00000201441.1	snRNA	0.0607876650766993	7.262221316
888	ENSG00000214973.3	processed_pseudogene	-0.0502377474311813	0.43187699098382
2209	ENSG00000199666.2	snoRNA	-0.0334062748375348	-1.086362462
9062	ENSG00000156966.6	protein_coding	-0.0287643749183051	0.167272695761843
11916	ENSG00000201343.1	misc_RNA	-0.0511080822828345	2.270640507
2579	ENSG00000233337.1	processed_pseudogene	-0.0288210632561259	-0.783280475746969
2027	ENSG00000232672.1	processed_pseudogene	0.0501434155374668	0.793375946462839
18216	ENSG00000220875.1	processed_pseudogene	-0.0446087981731341	8.683546489
7585	ENSG00000282944.1	processed_transcript	-0.0332268126200656	1.829348169
940	ENSG00000270605.1	antisense	0.0719138387341646	4.235191224
492	ENSG00000233485.1	antisense	0.0483003202059782	2.197239308
4448	ENSG00000279946.1	TEC	-0.0298437213895749	-0.389987781273055
732	ENSG00000263793.1	miRNA	0.0306363270474038	0.62892907524937
7853	ENSG00000123610.4	protein_coding	-0.0565555115206219	2.110275892
12246	ENSG00000272707.1	lincRNA	-0.0383166126118859	0.630683054448516
7342	ENSG00000234148.2	lincRNA	0.0320433045020573	0.150714585022731
3333	ENSG00000179085.7	protein_coding	-0.0386123699039913	5.362475677
16155	ENSG00000249362.1	lincRNA	-0.0439325564144987	3.531661829
13064	ENSG00000250016.2	processed_pseudogene	-0.0307712550563723	1.410438254
1632	ENSG00000252018.1	snRNA	0.0302870862766947	2.757641467
9878	ENSG00000275256.1	processed_pseudogene	0.0299265962787083	1.807933995
9051	ENSG00000238062.5	lincRNA	-0.0533100709494848	2.204945698
10065	ENSG00000228638.1	transcribed_processed_pseudogene	0.0615217694745644	-1.131024151
5080	ENSG00000133019.11	protein_coding	0.0502966826745482	4.281441057
3197	ENSG00000285946.1	protein_coding	-0.0551535540662857	5.643389854
16125	ENSG00000249023.1	lincRNA	-0.04289595392464	5.778501156
5900	ENSG00000171055.14	protein_coding	0.0452111539107812	7.152123149
16343	ENSG00000249017.1	antisense	0.0446547665760873	6.681396883
16383	ENSG00000250383.1	antisense	-0.0566123730328921	2.808917403
14596	ENSG00000129116.18	protein_coding	0.0296645588476199	-0.711686896885771
12806	ENSG00000228154.3	processed_pseudogene	0.0418996477537792	1.889732654
12067	ENSG00000175166.16	protein_coding	-0.0547344966176855	6.031656642
7185	ENSG00000230651.7	lincRNA	-0.0412199802743205	6.159913471
10883	ENSG00000242525.1	unprocessed_pseudogene	-0.0576339870528041	7.489278148
14604	ENSG00000201176.1	snRNA	0.0284504919272831	-0.239012209489226
7054	ENSG00000115514.11	protein_coding	0.0402126466152986	0.678742390979374
3640	ENSG00000132185.16	protein_coding	0.0332042137700463	-0.442935554209707
15401	ENSG00000164187.6	protein_coding	-0.0484362309669966	7.948402646
7469	ENSG00000213236.3	processed_pseudogene	0.0650599211204719	4.312959449
6836	ENSG00000250036.1	IG_V_gene	0.0313848570525814	0.859598940464409
18422	ENSG00000227262.3	unprocessed_pseudogene	0.0298526306657579	5.028954706
3743	ENSG00000198842.9	protein_coding	0.0509770187199325	3.504744218
18094	ENSG00000227089.2	lincRNA	-0.0283738370481174	-1.3622654
9575	ENSG00000269391.1	lincRNA	0.0508721069223857	4.540342427
4463	ENSG00000162897.14	protein_coding	-0.0316039338341261	-1.294402756
15913	ENSG00000145741.15	protein_coding	0.028980879843798	4.190806567
2989	ENSG00000201183.1	snRNA	0.0646632880378184	6.235271459
12149	ENSG00000239093.1	snoRNA	0.0407263121670786	0.368663927989124
3749	ENSG00000198821.10	protein_coding	0.031795753377438	-0.330507327991924
16095	ENSG00000281327.1	lincRNA	-0.0502624361697974	0.434001012567241
11145	ENSG00000214324.5	protein_coding	-0.0324563393646714	3.434366961
11230	ENSG00000250643.1	antisense	0.0333024993602534	-0.205061308301476
15528	ENSG00000249855.1	processed_pseudogene	0.0411408532795219	1.637618029
221	ENSG00000260972.1	lincRNA	-0.063524216306399	3.91079186
11969	ENSG00000241696.1	lincRNA	0.0300980592929457	-1.143723517
18924	ENSG00000164663.14	protein_coding	0.0371755343638131	1.266130786
4764	ENSG00000143742.12	protein_coding	-0.0379983205767384	1.86431528
18982	ENSG00000171462.14	protein_coding	0.0539574200282218	5.19853578
7724	ENSG00000237939.1	processed_pseudogene	-0.0352852775045582	0.272308775640917
8550	ENSG00000222035.3	antisense	0.0610355306176188	4.108869112
15537	ENSG00000249276.1	lincRNA	-0.0402244266188791	3.266892309
14612	ENSG00000056050.6	protein_coding	0.0502911873365212	5.798007434
